Name,Extracted_name,Value,Raw_unit,Type
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-13,Scm−1,None
Fe3C / CNF,"[{'Fe': '3.0', 'C': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.21,Scm-1,None
Ce(IV),"[{'I': '1.0', 'V': '1.0', 'Ce': '1.0'}]",0.375,mScm−1,None
PrSr2Ta2Li7O12,"[{'Pr': '1.0', 'Sr': '2.0', 'Ta': '2.0', 'Li': '7.0', 'O': '12.0'}]",0.000015,Scm−1,None
Lithium / sodium,"[{'Li': '1.0'}, {'Na': '1.0'}]",0.001,S/cm,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.0069,Scm−1,None
FeCl3,"[{'Fe': '1.0', 'Cl': '3.0'}]",5.6,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
Li10GeP2S12,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '12.0'}]",0.012,mS/cm,None
Li2CuVO4,"[{'Li': '2.0', 'Cu': '1.0', 'V': '1.0', 'O': '4.0'}]",0.001,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-12,Scm−1,None
60Li2O–10Nb2O5–30P2O5,"[{'Li': '2.0', 'O': '1.0'}]",1.23E-7,S/cm,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",3,Scm−1,None
Na3PS4,"[{'Na': '3.0', 'P': '1.0', 'S': '4.0'}]",0.00074,Scm−1,None
Sodium metasilicate,"[{'Na': '2.0', 'Si': '1.0', 'O': '3.0'}]",0.001,S/cm,None
TiP2O7,"[{'Ti': '1.0', 'P': '2.0', 'O': '7.0'}]",4,S/cm,None
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",1E-6,Scm−1,None
Li3V,"[{'Li': '3.0', 'V': '1.0'}]",7.2E-6,Scm−1,None
NBSC,"[{'N': '1.0', 'B': '1.0', 'S': '1.0', 'C': '1.0'}]",0.25,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",0.00098,Scm−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-8,Scm−1,None
PAN / LiCF3SO3,"[{'Li': '1.0', 'C': '1.0', 'F': '3.0', 'S': '1.0', 'O': '3.0'}]",0.00002,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.9E-7,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.00995,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",1E-7,Scm−1,None
Li3OCl,"[{'Li': '3.0', 'O': '1.0', 'Cl': '1.0'}]",8.9E-6,Scm−1,None
FePO4,"[{'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-8,Scm−1,None
Tungsten oxide hydrates,"[{'W': '1.0', 'O': '3.0'}]",0.1,Scm−1,None
PBI–6H3PO4,"[{'P': '1.0', 'B': '1.0', 'I': '1.0'}]",0.003,S/cm,None
PVdF-HFP,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",0.000658,Scm−1,None
Ru0.01Ti0.99Nb2O7,"[{'Ru': '0.01', 'Ti': '0.99', 'Nb': '2.0', 'O': '7.0'}]",4.7E-8,Scm−1,None
Li2S2,"[{'Li': '2.0', 'S': '2.0'}]",5E-30,Scm−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.000112,Scm−1,None
Hydroxide,"[{'O': '1.0', 'H': '1.0'}]",0.032,S/cm,None
Lithium bis(trifluoromethanesulfo,"[{'Li': '1.0', 'C': '2.0', 'F': '6.0', 'N': '1.0', 'O': '4.0', 'S': '2.0'}]",9.38E-7,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",1.63E-6,Scm−1,None
Tetrahydrofuran,"[{'C': '4.0', 'H': '8.0', 'O': '1.0'}]",0.0004,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.03,Scm−1,None
Lithium perchlorate,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.0002,Scm−1,None
La0.56Li0.258TiO2.928F0.072,"[{'La': '0.56', 'Li': '0.258', 'Ti': '1.0', 'O': '2.928', 'F': '0.072'}]",0.00159,S/cm,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",0.097,Scm−1,None
Co2P,"[{'Co': '2.0', 'P': '1.0'}]",1E-9,Scm−1,None
Hydrochloric acid,"[{'H': '1.0', 'Cl': '1.0'}]",0.82,S/cm,None
Mo6S8,"[{'Mo': '6.0', 'S': '8.0'}]",0.00019,mScm−1,None
Li0.5La0.5TiO3,"[{'Li': '0.5', 'La': '0.5', 'Ti': '1.0', 'O': '3.0'}]",2E-6,Scm−1,None
Li7Ge3PS12,"[{'Li': '7.0', 'Ge': '3.0', 'P': '1.0', 'S': '12.0'}]",2.4E-7,Scm−1,None
Lithium vanadium phosphate,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",2.4E-7,Scm−1,None
POSS-PEG(n = 4)8,"[{'P': '1.0', 'O': '1.0', 'S': '2.0'}]",0.000016,S/cm,None
La10Si5CuO26,"[{'La': '10.0', 'Si': '5.0', 'Cu': '1.0', 'O': '26.0'}]",0.0168,Scm−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",1E-6,S/cm,None
Li8ZrO6,"[{'Li': '8.0', 'Zr': '1.0', 'O': '6.0'}]",3,S/cm,None
Li1.5Al0.5Ge1.5(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.5', 'Al': '0.5', 'Ge': '1.5'}]",3.5E-6,S/cm,None
70Li2S-30P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.00285,Scm−1,None
PEO / LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.0001,Scm−1,None
SPPO,"[{'S': '1.0', 'P': '2.0', 'O': '1.0'}]",0.07,Scm−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",0.0153,S/cm,None
Na3.5Zr0.5Sc1.5(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.5', 'Zr': '0.5', 'Sc': '1.5'}]",0.000947,S/cm,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.001,S/cm,None
Na4Zr2Si3O12,"[{'Na': '4.0', 'Zr': '2.0', 'Si': '3.0', 'O': '12.0'}]",0.00004,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.00037,Scm−1,None
LiGe2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ge': '2.0'}]",7.2E-7,Scm−1,None
NaPF6-SCN,"[{'Na': '1.0', 'P': '1.0', 'F': '6.0'}]",0.00005,Scm−1,None
Na0.67Co0.33Ti0.67o2,"[{'Na': '0.67', 'Co': '0.33', 'Ti': '0.67*o2'}]",0.084,Scm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",0.00495,S/cm,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.000168,Scm−1,None
Li2O–Al2O3–SiO2–P2O5–TiO2,"[{'Li': '2.0', 'O': '1.0'}]",0.0001,Scm−1,None
Bicarbonate,"[{'H': '1.0', 'C': '1.0', 'O': '3.0'}]",0.0072,mScm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",1E-8,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.0009,mScm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-13,Scm−1,None
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",4.34E-6,Scm−1,None
SO3H,"[{'S': '1.0', 'O': '3.0', 'H': '1.0'}]",0.1,Scm−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,Cath
LiTi2(PO4),"[{'P': '1.0', 'O': '4.0', 'Li': '1.0', 'Ti': '2.0'}]",1E-7,S/cm,None
Zn / Cd,"[{'Zn': '1.0'}, {'Cd': '1.0'}]",0.0166,Scm−1,None
Lithium borohydride,"[{'Li': '1.0', 'B': '1.0', 'H': '4.0'}]",0.00001,Scm−1,None
2-PrOH,"[{'Pr': '1.0', 'O': '1.0', 'H': '1.0'}]",0.001,Scm−1,None
Ta-doped Nb2O5,"[{'Nb': '2.0', 'O': '5.0'}]",0.00001,Scm−1,None
LiFe0.95V0.05PO4 / C,"[{'Li': '1.0', 'Fe': '0.95', 'V': '0.05', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}",1E-6,Scm−1,None
Lithium triflate,"[{'Li': '1.0', 'C': '1.0', 'F': '3.0', 'S': '1.0', 'O': '3.0'}]",0.00014,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",13,Scm−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",0.00008,S/cm,None
Poly(FP),"[{'F': '1.0', 'P': '1.0'}]",0.0002,mScm−1,None
Dimethylformamide,"[{'C': '3.0', 'H': '7.0', 'O': '1.0', 'N': '1.0'}]",0.0001,Scm−1,None
Li3.85Co0.15,"[{'Li': '3.85', 'Co': '0.15'}]",2E-9,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",12,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",0.0000314,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",1E-8,S/cm,None
BC–PAni  membranes,"[{'B': '1.0', 'C': '1.0'}]",0.1,Scm−1,None
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",1E-30,Scm−1,None
Hydroxide,"[{'O': '1.0', 'H': '1.0'}]",0.03,mScm−1,None
NdFeB,"[{'Nd': '1.0', 'Fe': '1.0', 'B': '1.0'}]",2.1E-7,mScm−1,None
La2 / 3−xLi3xTiO3,"[{'La': '2/3-x', 'Li': '3*x', 'Ti': '1.0', 'O': '3.0'}]",0.001,Scm−1,None
LiCF3SO3,"[{'Li': '1.0', 'C': '1.0', 'F': '3.0', 'S': '1.0', 'O': '3.0'}]",5.4E-6,S/cm,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
FePO4 / graphene,"[{'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.2,Scm−1,None
AgI–Ag3BO3 glass,"[{'Ag': '1.0', 'I': '1.0'}]",0.1,Scm−1,None
Polyvinyl alcohol,"[{'O': '1.0', 'H': '4.0', 'C': '2.0'}]",1E-7,Scm−1,None
NH4NO3,"[{'N': '2.0', 'H': '4.0', 'O': '3.0'}]",3,Scm−1,None
Y2O3–ZrO2 nanowires,"[{'Y': '2.0', 'O': '3.0'}]",0.0000107,Scm−1,None
Ta5Li2,"[{'Ta': '5.0', 'Li': '2.0'}]",0.001,Scm−1,None
H3PO4,"[{'H': '3.0', 'P': '1.0', 'O': '4.0'}]",0.0001,S/cm,None
Li(I),"[{'I': '1.0', 'Li': '1.0'}]",0.000018,mScm−1,None
Li2S-P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.001,mScm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-13,S/cm,None
Na3PS4,"[{'Na': '3.0', 'P': '1.0', 'S': '4.0'}]",0.0002,mScm−1,None
(PEO)6 : NaPO3,"[{'Na': '1.0', 'P': '1.0', 'O': '3.0'}]",2.8E-8,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.00039,Scm−1,None
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",3.52E-6,Scm−1,None
LiCoPO4 / C,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",1.2E-7,Scm−1,None
LiPF6 / ethyl carbonate,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}, {'O': '3.0', 'C': '5.0', 'H': '10.0'}]",0.00098,Scm−1,None
Fe / Li,"[{'Fe': '1.0'}, {'Li': '1.0'}]",0.1667,Scm−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.0022,Scm−1,None
NiMoO4,"[{'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",1E-6,Scm−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",1.43E-8,Scm−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",1E-6,Scm−1,None
PVdF-HFP-dedoped,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",0.0063,Scm−1,None
Na3V2O2x(PO4)2F3-2x,"[{'P': '2.0', 'O': '2*x+8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}]",1.8E-7,S/cm,None
70Li2S·30P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.0013,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",1.63E-6,Scm−1,None
PVAc / PVdF,"[{'P': '1.0', 'V': '1.0', 'Ac': '1.0'}, {'P': '1.0', 'V': 'd', 'F': '1.0'}]",0.00064,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-7,Scm−1,None
PEG : 1.0(LiClO4),"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",2.432E-6,Scm−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.01,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",2.85E-6,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0004,Scm−1,None
Polyvinyl butyral,"[{'C': '8.0', 'H': '14.0', 'O': '2.0'}]",0.00001,S/cm,None
LiNiPO4,"[{'Li': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}]",5.48E-8,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0018,Scm−1,None
C2H4OCH3,"[{'C': '3.0', 'H': '7.0', 'O': '1.0'}]",0.000039,Scm−1,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",0.00101,mScm−1,None
PEO / LiClO4 / SiO2,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}, {'Si': '1.0', 'O': '2.0'}]",1E-6,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
Li6.4Ga0.2La3Zr2O12,"[{'Li': '6.4', 'Ga': '0.2', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.00124,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.127E-9,Scm−1,None
NASICON,"[{'Na': 'x+1', 'Zr': '2.0', 'Si': 'x', 'P': '3-x', 'O': '12.0'}]",0.0001,S/cm,None
Carbonate,"[{'C': '1.0', 'O': '3.0'}]",0.01,Scm−1,None
PEO / ZnBr2,"[{'Zn': '1.0', 'Br': '2.0'}]",0.00012,S/cm,None
TiP2O7,"[{'Ti': '1.0', 'P': '2.0', 'O': '7.0'}]",0.000267,Scm−1,None
Li2SO4,"[{'Li': '2.0', 'S': '1.0', 'O': '4.0'}]",0.1,mScm−1,None
FeCl3,"[{'Fe': '1.0', 'Cl': '3.0'}]",3,S/cm,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.001,Scm−1,None
LiBF4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.000031,Scm−1,None
Ammonia,"[{'N': '1.0', 'H': '3.0'}]",2.1E-10,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
Li3.09BO2.53N0.52,"[{'Li': '3.09', 'B': '1.0', 'O': '2.53', 'N': '0.52'}]",2.3E-6,Scm−1,None
60Li2O–10Nb2O5–30P2O5,"[{'Li': '2.0', 'O': '1.0'}]",2.35E-6,S/cm,None
Al2O3,"[{'Al': '2.0', 'O': '3.0'}]",0.0003,S/cm,None
Hydroxide,"[{'O': '1.0', 'H': '1.0'}]",0.043,mS/cm,None
Polypyrrole,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",6E-11,Scm−1,None
Cu2S,"[{'Cu': '2.0', 'S': '1.0'}]",4,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.00002,Scm−1,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",0.00625,mScm−1,None
NH4SCN,"[{'N': '2.0', 'H': '4.0', 'S': '1.0', 'C': '1.0'}]",4,S/cm,None
TiO2 / PVdF,"[{'Ti': '1.0', 'O': '2.0'}, {'P': '1.0', 'V': 'd', 'F': '1.0'}]",0.0072,S/cm,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.0093,mScm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1.8E-9,Scm−1,None
Ammonium,"[{'N': '1.0', 'H': '4.0'}]",0.04,S/cm,None
LFP / G-3,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.02,mScm−1,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",0.01,Scm−1,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",0.0221,S/cm,None
Li14Zn(GeO4)4,"[{'Ge': '4.0', 'O': '16.0', 'Li': '14.0', 'Zn': '1.0'}]",1E-7,Scm−1,None
NaNH2,"[{'Na': '1.0', 'N': '1.0', 'H': '2.0'}]",1E-10,Scm−1,None
TiO2 @ C-1,"[{'Ti': '1.0', 'O': '2.0'}]",0.000134,Scm−1,None
Li2FeSiO4,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",5.6E-8,Scm−1,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",1,S/cm,None
Li7La3Hf2O12,"[{'Li': '7.0', 'La': '3.0', 'Hf': '2.0', 'O': '12.0'}]",0.00008,Scm−1,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",0.0001,Scm−1,None
AgCl,"[{'Ag': '1.0', 'Cl': '1.0'}]",0.000215,S/cm,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-7,Scm−1,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",0.000466,Scm−1,None
K3Sb4BO13,"[{'K': '3.0', 'Sb': '4.0', 'B': '1.0', 'O': '13.0'}]",0.00015,Scm−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",0.0956,S/cm,None
NaNO3,"[{'Na': '1.0', 'N': '1.0', 'O': '3.0'}]",3.5E-6,S/cm,None
Li2SO4,"[{'Li': '2.0', 'S': '1.0', 'O': '4.0'}]",0.0017,Scm−1,None
Ammonium fluoride,"[{'N': '1.0', 'H': '4.0', 'F': '1.0'}]",1E-9,S/cm,None
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",7.96E-9,Scm−1,None
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",0.01,Scm−1,None
Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",1E-14,Scm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",2.3E-8,Scm−1,None
Al-doped Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.000332,Scm−1,None
PVC (5)-PEMA (20)-PC (67)-LiBF4,"[{'P': '1.0', 'V': '1.0', 'C': '5.0'}]",0.006726,Scm−1,None
Li6.25PO4S1.25Cl,"[{'Li': '6.25', 'P': '1.0', 'O': '4.0', 'S': '1.25', 'Cl': '1.0'}]",0.0038,mScm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-13,Scm−1,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",0.00256,Scm−1,None
Li0.33La0.57TiO3,"[{'Li': '0.33', 'La': '0.57', 'Ti': '1.0', 'O': '3.0'}]",1E-8,Scm−1,None
PVdF ( 80 )–PVC,"[{'P': '1.0', 'V': 'd', 'F': '80.0'}]",0.00007026,Scm−1,None
Copper sulfide,"[{'Cu': '2.0', 'S': '3.0'}]",5,Scm−1,None
Li3Ti4NiCrO12,"[{'Li': '3.0', 'Ti': '4.0', 'Ni': '1.0', 'Cr': '1.0', 'O': '12.0'}]",6.04E-6,S/cm,None
60Li2O–10Li2WO4–20B2O3,"[{'Li': '2.0', 'O': '1.0'}]",1E-7,Scm−1,None
Na2Fe(SO4)2·2H2O,"[{'S': '2.0', 'O': '8.0', 'Na': '2.0', 'Fe': '1.0'}]",14,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.0026,S/cm,None
Ammonia water,"[{'N': '1.0', 'H': '5.0', 'O': '1.0'}]",3,Scm−1,None
Copper sulfide,"[{'Cu': '2.0', 'S': '3.0'}]",0.001,Scm−1,None
La8Sr2(SiO4)6O2,"[{'Si': '6.0', 'O': '26.0', 'La': '8.0', 'Sr': '2.0'}]",5.6E-7,Scm−1,None
60Li2S·40SiS2,"[{'Li': '2.0', 'S': '1.0'}]",1E-8,Scm−1,None
Propylene carbonate,"[{'C': '4.0', 'H': '6.0', 'O': '3.0'}]",2.2E-8,Scm−1,None
LiCF3SO3,"[{'Li': '1.0', 'C': '1.0', 'F': '3.0', 'S': '1.0', 'O': '3.0'}]",0.00008,Scm−1,None
Ethylenediamine,"[{'N': '2.0', 'H': '8.0', 'C': '2.0'}]",0.245,mS/cm,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.00025,Scm−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.001,Scm−1,None
PTP / MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",0.053,Scm−1,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",8.49E-6,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",6.615E-10,Scm−1,None
Tungsten oxide dihydrate,"[{'W': '1.0', 'O': '3.0'}]",0.007,Scm−1,None
Polyvinyl alcohol,"[{'O': '1.0', 'H': '4.0', 'C': '2.0'}]",0.0366,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-13,S/cm,None
Li10GeP2S12,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '12.0'}]",0.01,Scm−1,None
40Li2O:30B2O3:15SiO2:15Li2SO4,"[{'Li': '2.0', 'S': '1.0', 'O': '4.0'}]",4,S/cm,None
Li0.97CoO2,"[{'Li': '0.97', 'Co': '1.0', 'O': '2.0'}]",0.1,Scm−1,None
BaCe0.7Sn0.1Gd0.2O2.9,"[{'Ba': '1.0', 'Ce': '0.7', 'Sn': '0.1', 'Gd': '0.2', 'O': '2.9'}]",0.01,Scm−1,None
Polyethylene glycol,"[{'C': '2*n', 'H': '4*n+2', 'O': 'n+1'}]",0.0001,Scm−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.03,Scm−1,None
Li3N,"[{'Li': '3.0', 'N': '1.0'}]",0.006,Scm−1,None
NaYBSi,"[{'Na': '1.0', 'Y': '1.0', 'B': '1.0', 'Si': '1.0'}]",2,S/cm,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",1E-6,Scm−1,None
Zirconia / trimethylene,"[{'Zr': '1.0', 'O': '2.0'}]",0.004,Scm−1,None
Li32Ti40O96,"[{'Li': '32.0', 'Ti': '40.0', 'O': '96.0'}]",1E-7,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.001,Scm−1,None
Hydroxide,"[{'O': '1.0', 'H': '1.0'}]",0.027,mS/cm,None
BF3·OEt2,"[{'B': '1.0', 'F': '3.0'}]",0.001,S/cm,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.001,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-8,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
Y0.8Li0.6PO4,"[{'Y': '0.8', 'Li': '0.6', 'P': '1.0', 'O': '4.0'}]",0.037,Scm−1,None
Li1.3Al0.3Ti1.7(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.3', 'Al': '0.3', 'Ti': '1.7'}]",6E-7,S/cm,None
Polyvinylidene fluoride,"[{'C': '2.0', 'H': '2.0', 'F': '2.0'}]",0.00193,Scm−1,None
VOAsO4·5H2O,"[{'V': '1.0', 'O': '5.0', 'As': '1.0'}]",0.00003,Scm−1,None
Li1.3Al0.3Ti1.7(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.3', 'Al': '0.3', 'Ti': '1.7'}]",0.00001,Scm−1,None
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",0.0001,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",10,S/cm,None
Ti3SiC2,"[{'Ti': '3.0', 'Si': '1.0', 'C': '2.0'}]",6,Scm−1,None
NaOH,"[{'Na': '1.0', 'O': '1.0', 'H': '1.0'}]",2E-6,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-7,Scm−1,None
Imino-based 2D-COFs,"[{'C': '1.0', 'O': '1.0', 'F': 's'}]",0.0028,Scm−1,None
Li1+xGaxTi2 - x(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': 'x+1', 'Ga': 'x', 'Ti': '2-x'}]",0.00015,Scm−1,None
MoO3−x / CNT,"[{'Mo': '1.0', 'O': '3.0'}]",0.01,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.00001,Scm−1,None
SPEs,"[{'S': '1.0', 'P': '1.0', 'Es': '1.0'}]",1E-6,Scm−1,None
