Name,Extracted_name,Value,Raw_unit,Type
AC / Na4Mn9O18,"[{'Na': '4.0', 'Mn': '9.0', 'O': '18.0'}]",34.8,Whkg−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",158,Wh/kg,None
CuO / Ni,"[{'Cu': '1.0', 'O': '1.0'}, {'Ni': '1.0'}]",951.20666667,Wh/kg,None
FeV2065,"[{'Fe': '1.0', 'V': '2065.0'}]",1000,Wh/g,None
Li3Mg7,"[{'Li': '3.0', 'Mg': '7.0'}]",581,Wh/kg,None
Graphite / LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",472.9,Whkg−1,None
MoSe2 / G‖AC,"[{'Mo': '1.0', 'Se': '2.0'}]",25.5,Whkg−1,None
CuCoO-H / / ACASC,"[{'Cu': '1.0', 'Co': '1.0', 'O': '1.0'}]",23.964,Whkg−1,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",81.3,Whkg−1,None
Ni(OH)2 / Graphene-CMK-5,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",10,Whkg−1,None
Li / Li0.56MnO1.98S0.02,"[{'Li': '1.0'}, {'Li': '0.56', 'Mn': '1.0', 'O': '1.98', 'S': '0.02'}]",920,Wh/kg,None
NaV6O15,"[{'Na': '1.0', 'V': '6.0', 'O': '15.0'}]",122,Whkg−1,None
SiO / C-120,"[{'Si': '1.0', 'O': '1.0'}]",385.2,Wh/kg,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",9.65,Whkg−1,None
AC / / NaMnO2,"[{'Na': '1.0', 'Mn': '1.0', 'O': '2.0'}]",19.5,Whkg−1,None
MoS2-PEG,"[{'Mo': '1.0', 'S': '2.0'}]",1748.214,Wh/kg,None
La0.75Sr0.25MnO3,"[{'La': '0.75', 'Sr': '0.25', 'Mn': '1.0', 'O': '3.0'}]",775,Wh/kg,None
LiC12,"[{'Li': '1.0', 'C': '12.0'}]",255.22315789,Wh/kg,None
SiO,"[{'Si': '1.0', 'O': '1.0'}]",1918.7666667,Wh/kg,None
VN @ N-dC-1000-CsAc-NH4VO3,"[{'V': '1.0', 'N': '1.0'}, {'N': '-d', 'C': '1.0'}]",37,Whkg−1,None
Li3−xNaxV2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3-x', 'Na': 'x', 'V': '2.0'}, {'C': '1.0'}]",430,Whkg−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",74.3,Whkg−1,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",19.56,Wh/kg,None
CeSn3,"[{'Ce': '1.0', 'Sn': '3.0'}]",303.025,Wh/kg,None
AC / LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",14,Whkg−1,None
FeP / C,"[{'Fe': '1.0', 'P': '1.0'}, {'C': '1.0'}]",30.67875,Wh/kg,None
Cu3P @ C,"[{'Cu': '3.0', 'P': '1.0'}, {'C': '1.0'}]",1154.1428571,Wh/kg,None
Na11Sn2PSe12,"[{'Na': '11.0', 'Sn': '2.0', 'P': '1.0', 'Se': '12.0'}]",98.3,Wh/kg,None
SnS2 / graphene,"[{'Sn': '1.0', 'S': '2.0'}]",1075.0222222,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",25.2,Whkg−1,None
Co3O4 @ Ni(OH)2 / / rGO,"[{'O': '6.0', 'H': '2.0', 'Co': '3.0', 'Ni': '1.0'}]",41.9,Wh/kg,None
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",150,Whkg−1,None
PVA / Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",40.2,Whkg−1,None
SiOC1700,"[{'Si': '1.0', 'O': '1.0', 'C': '1700.0'}]",71.25,Wh/kg,None
NiSe2,"[{'Ni': '1.0', 'Se': '2.0'}]",50,Whkg−1,None
Fe3O4–Fe @ C / TiC,"[{'Fe': '3.0', 'O': '4.0'}, {'Ti': '1.0', 'C': '1.0'}]",2010.09,Wh/kg,None
CoMoO4,"[{'Co': '1.0', 'Mo': '1.0', 'O': '4.0'}]",102,Whkg−1,None
LiNi1−x − yCoxAlyO2,"[{'Li': '1.0', 'Ni': '-x-y+1', 'Co': 'x', 'Al': 'y', 'O': '2.0'}]",180,Whkg−1,Cath
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",2.5,Whkg−1,None
LiCoMnO3,"[{'Li': '1.0', 'Co': '1.0', 'Mn': '1.0', 'O': '3.0'}]",2503.5555556,Wh/kg,None
Carbon / / LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",35,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",40,Whkg−1,None
Na2MnFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Na': '2.0', 'Mn': '1.0', 'Fe': '1.0'}]",170,Whkg−1,None
AC / / Ni3S2,"[{'Ni': '3.0', 'S': '2.0'}]",38.4,Whkg−1,None
MoO3 / C,"[{'Mo': '1.0', 'O': '3.0'}, {'C': '1.0'}]",2093.6307692,Wh/kg,None
NCO / C-2 / / AC,"[{'N': '1.0', 'C': '1.0', 'O': '1.0'}]",20.87,Whkg−1,None
ZnCo2O4,"[{'Zn': '1.0', 'Co': '2.0', 'O': '4.0'}]",64.9,Whkg−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",28.6,Whkg−1,None
Ni(OH)2 / / Fe2O3,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}, {'Fe': '2.0', 'O': '3.0'}]",70,Whkg−1,None
Co3O4 @ Au @ CuO,"[{'Co': '3.0', 'O': '4.0'}, {'Au': '1.0'}, {'Cu': '1.0', 'O': '1.0'}]",20.6,Whkg−1,None
LiMn2O4 / LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5'",374.85,Wh/kg,None
NCN-1000-5,"[{'N': '2.0', 'C': '1.0'}]",890,Whkg−1,None
Polypyrrole / CNT,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",4.8,Whkg−1,None
NiCo2O4-NC,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",54.4,Whkg−1,None
NiO @ MnO2,"[{'Ni': '1.0', 'O': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",30.6,Whkg−1,None
Co3O4 / MnO2,"[{'Co': '3.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",23.1,Whkg−1,None
NiSe–CoSe,"[{'Ni': '1.0', 'Se': '1.0'}]",41.8,Whkg−1,None
Li(Ni0.5Co0.2Mn0.3)0.992Nd0.008O2,"[{'Ni': '0.496', 'Co': '0.1984', 'Mn': '0.2976', 'Li': '1.0', 'Nd': '0.008', 'O",593.68307692,Wh/kg,None
Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",22,Whkg−1,None
Copper sulfide,"[{'Cu': '2.0', 'S': '3.0'}]",13.1,Whkg−1,None
NiCo2S4 / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",10.6,Whkg−1,None
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",26.3,Whkg−1,None
Lix(Ti0.1Mn0.9)2O4,"[{'Ti': '0.2', 'Mn': '1.8', 'Li': 'x', 'O': '4.0'}]",397.13,Whkg−1,None
LiCrOx,"[{'Li': '1.0', 'Cr': '1.0', 'O': 'x'}]",650,Wh/kg,None
Na0.7MnO2.05,"[{'Na': '0.7', 'Mn': '1.0', 'O': '2.05'}]",41.4425,Wh/kg,None
TiO2 @ carbon,"[{'Ti': '1.0', 'O': '2.0'}]",412,Wh/kg,None
Co3O4-U0.11,"[{'Co': '3.0', 'O': '4.0'}]",19.56,Wh/kg,None
LiFePO4 / CNTs,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",18.077904762,Wh/kg,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",29,Whkg−1,None
V2O5 / CNT / / MnO2 / C,"[{'V': '2.0', 'O': '5.0'}, {'Mn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",16,Whkg−1,None
FeS2 / / CoS2,"[{'Fe': '1.0', 'S': '2.0'}, {'Co': '1.0', 'S': '2.0'}]",64,Whkg−1,None
SnO2 / N-rGO,"[{'Sn': '1.0', 'O': '2.0'}]",996.80466667,Wh/kg,None
La2Se3,"[{'La': '2.0', 'Se': '3.0'}]",80,Whkg−1,None
Si / Cu / N–C,"[{'Si': '1.0'}, {'Cu': '1.0'}]",800.35,Wh/kg,None
Sb2S3 / C,"[{'Sb': '2.0', 'S': '3.0'}, {'C': '1.0'}]",992.31104167,Wh/kg,None
MoS2 / GNS-D,"[{'Mo': '1.0', 'S': '2.0'}]",1920.9,Wh/kg,None
Vanadium pentoxide α-V2O5,"[{'V': '2.0', 'O': '5.0'}]",915,Wh/kg,None
PB-80,"[{'P': '1.0', 'B': '1.0'}]",322.05,Wh/kg,None
Lithium iron phosphate,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",550,Whkg−1,None
Li2O2,"[{'Li': '2.0', 'O': '2.0'}]",3600,Whkg−1,None
GeO2 / C,"[{'Ge': '1.0', 'O': '2.0'}, {'C': '1.0'}]",1438.0114286,Wh/kg,None
NiCo2O4 @ MnO2 / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'O': '6.0', 'Mn': '1.0'}]",35.2,Whkg−1,None
MnO2 / CNT,"[{'Mn': '1.0', 'O': '2.0'}]",45,Whkg−1,None
BiVO4,"[{'Bi': '1.0', 'V': '1.0', 'O': '4.0'}]",152,Whkg−1,None
LiMoP2O7,"[{'Li': '1.0', 'Mo': '1.0', 'P': '2.0', 'O': '7.0'}]",261.8,Wh/kg,None
Zn / LiV2(PO4)3,"[{'Zn': '1.0'}, {'P': '3.0', 'O': '12.0', 'Li': '1.0', 'V': '2.0'}]",320,Whkg−1,None
Ag / LiCoO2,"[{'Ag': '1.0'}, {'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",855,Wh/kg,None
Vanadium hydride,"[{'V': '1.0', 'H': '5.0'}]",700,Wh/kg,None
NiCo2OxSy / NiMoO4,"[{'Ni': '1.0', 'Co': '2.0', 'O': 'x', 'S': 'y'}, {'Ni': '1.0', 'Mo': '1.0', 'O'",5.28,Whkg−1,None
CaC2-CDC,"[{'Ca': '1.0', 'C': '2.0'}]",24.25,Whkg−1,None
YP50F,"[{'Y': '1.0', 'P': '50.0', 'F': '1.0'}]",3300,Wh/kg,None
NCS700,"[{'N': '1.0', 'C': '1.0', 'S': '700.0'}]",671.0875,Wh/kg,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",22.8,Whkg−1,None
KNiPO4,"[{'K': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}]",13,Whkg−1,None
Sm2MgNi9,"[{'Sm': '2.0', 'Mg': '1.0', 'Ni': '9.0'}]",294.23566667,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",4.84,Whkg−1,None
Ni(OH)2 / XC-72,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",48,Whkg−1,None
MgSO4 / MgCl2,"[{'Mg': '1.0', 'S': '1.0', 'O': '4.0'}, {'Mg': '1.0', 'Cl': '2.0'}]",397,Whkg−1,None
NiO–C,"[{'Ni': '1.0', 'O': '1.0'}]",743.315625,Wh/kg,None
Si / CNT / C,"[{'Si': '1.0'}, {'C': '1.0'}]",1450,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",400,Wh/kg,None
BaLi2Ti6O14,"[{'Ba': '1.0', 'Li': '2.0', 'Ti': '6.0', 'O': '14.0'}]",148.60755,Wh/kg,None
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",650,Whkg−1,None
CoTe2,"[{'Co': '1.0', 'Te': '2.0'}]",373.6084,Wh/kg,None
NiCo2O4 @ CMK-3,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",1009.4,Wh/kg,None
LiVMoO5.5,"[{'Li': '1.0', 'V': '1.0', 'Mo': '1.0', 'O': '5.5'}]",610.5,Wh/kg,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",42.7,Whkg−1,None
Cu2S,"[{'Cu': '2.0', 'S': '1.0'}]",561.6,Wh/kg,None
CNTs / Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",214.5,Wh/kg,None
NaFex(Ni0.5Ti0.5)1−xO2,"[{'Ni': '0.5-0.5*x', 'Ti': '0.5-0.5*x', 'Na': '1.0', 'Fe': 'x', 'O': '2.0'}]",342,Wh/kg,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",22,Whkg−1,None
Na / Na+ / NaFeyCo1-yO2,"[{'Na': '1.0'}, {'Na': '1.0'}, {'Na': '1.0', 'Fe': 'y', 'Co': '1-y', 'O': '2.0'",160,Wh/kg,None
Graphene / MnO2 / / Graphene / Mn,"[{'Mn': '1.0', 'O': '2.0'}, {'Mn': '1.0', 'O': '2.0'}]",7.6,Wh/kg,None
Bi2O3 / / MnO2,"[{'Bi': '2.0', 'O': '3.0'}, {'Mn': '1.0', 'O': '2.0'}]",17,Whkg−1,None
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",227,Whkg−1,None
CuS / / AC,"[{'Cu': '1.0', 'S': '1.0'}]",8.78,Whkg−1,None
Co3V2O8-Ni3V2O8,"[{'Co': '3.0', 'V': '2.0', 'O': '8.0'}]",22.09,Whkg−1,None
LiZnMn2O4,"[{'Li': '1.0', 'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",426,Wh/kg,None
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",834.45745381,Wh/kg,None
NHCS,"[{'N': '1.0', 'H': '1.0', 'C': '1.0', 'S': '1.0'}]",879,Wh/kg,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",13.51,Whkg−1,None
AlV3O9,"[{'Al': '1.0', 'V': '3.0', 'O': '9.0'}]",447.49636364,Wh/kg,None
Co0.98Cu0.02O,"[{'Co': '0.98', 'Cu': '0.02', 'O': '1.0'}]",1294.8733333,Wh/kg,None
VPO @ N-G,"[{'V': '1.0', 'P': '1.0', 'O': '1.0'}]",1086.8,Wh/kg,None
NiCo2O4 / / TiN all-solid-state,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",23.7,Whkg−1,None
NbSe2 @ graphene,"[{'Nb': '1.0', 'Se': '2.0'}]",216,Whkg-1,None
NixCo(OH)2 / / AC,"[{'O': '2.0', 'H': '2.0', 'Ni': 'x', 'Co': '1.0'}]",20.3,Whkg−1,None
Na0.67Mn0.8Cu0.2O2,"[{'Na': '0.67', 'Mn': '0.8', 'Cu': '0.2', 'O': '2.0'}]",223,Whkg−1,None
NaCl / Ni,"[{'Na': '1.0', 'Cl': '1.0'}, {'Ni': '1.0'}]",268,Wh/kg,None
TiNb2O7,"[{'Ti': '1.0', 'Nb': '2.0', 'O': '7.0'}]",43,Whkg−1,None
NiO / / rGO,"[{'Ni': '1.0', 'O': '1.0'}]",45.3,Wh/kg,None
SiCF,"[{'Si': '1.0', 'C': '1.0', 'F': '1.0'}]",72.79,Whkg−1,None
Co3O4 @ Co–Pi,"[{'Co': '3.0', 'O': '4.0'}]",35.69,Whkg−1,None
CS-SiO2 / LTO,"[{'C': '1.0', 'S': '1.0'}, {'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",391.69230769,Wh/kg,None
Na @ C,"[{'Na': '1.0'}, {'C': '1.0'}]",354.42,Wh/kg,None
TiO2-II,"[{'Ti': '1.0', 'O': '2.0'}]",188.13492857,Wh/kg,None
NaV3O8,"[{'Na': '1.0', 'V': '3.0', 'O': '8.0'}]",266.9225,Wh/kg,None
NiO / / AC,"[{'Ni': '1.0', 'O': '1.0'}]",15,Whkg−1,None
Ruthenium oxide,"[{'Ru': '1.0', 'O': '2.0'}]",26.7,Whkg−1,None
Mn3O4 / graphene,"[{'Mn': '3.0', 'O': '4.0'}]",22.9,Whkg−1,None
MnO2 / / MnO2,"[{'Mn': '1.0', 'O': '2.0'}, {'Mn': '1.0', 'O': '2.0'}]",3.3,Whkg−1,None
CuCo2S4,"[{'Cu': '1.0', 'Co': '2.0', 'S': '4.0'}]",15,Whkg−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",44.3,Whkg−1,None
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",22.6,Whkg−1,None
Li / SOCl2,"[{'Li': '1.0'}, {'S': '1.0', 'O': '1.0', 'Cl': '2.0'}]",380,Whkg−1,None
Li2−xNa2+xTi6O14,"[{'Li': '2-x', 'Na': 'x+2', 'Ti': '6.0', 'O': '14.0'}]",307.258875,Wh/kg,None
PPy / MoOx,"[{'P': 'y+1'}, {'Mo': '1.0', 'O': 'x'}]",72.7,Whkg−1,None
Ni0.85Se,"[{'Ni': '0.85', 'Se': '1.0'}]",65.62,Whkg−1,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",271,Whkg−1,None
LiMn2O4 / TiO2,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'Ti': '1.0', 'O': '2.0'}]",111,Whkg−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",19,Whkg−1,None
Na2−xMoO4,"[{'Na': '2-x', 'Mo': '1.0', 'O': '4.0'}]",617.3,Whkg−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",10,Whkg−1,None
Na2SO3,"[{'Na': '2.0', 'S': '1.0', 'O': '3.0'}]",3.4,Wh/kg,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",17.5,Whkg−1,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",21,Whkg−1,None
Lithium Vanadium Phosphate,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",748.6,Wh/kg,None
KTiOPO4,"[{'K': '1.0', 'Ti': '1.0', 'O': '5.0', 'P': '1.0'}]",209.84785714,Wh/kg,None
LiNi0.35Al0.15Co0.5O2,"[{'Li': '1.0', 'Ni': '0.35', 'Al': '0.15', 'Co': '0.5', 'O': '2.0'}]",287.5,Wh/kg,None
NH4Cl,"[{'N': '1.0', 'H': '4.0', 'Cl': '1.0'}]",79.4,Wh/kg,None
CuS / graphene,"[{'Cu': '1.0', 'S': '1.0'}]",1021.895,Wh/kg,None
HC-800,"[{'H': '1.0', 'C': '1.0'}]",897.61111111,Wh/kg,None
NaNO3,"[{'Na': '1.0', 'N': '1.0', 'O': '3.0'}]",17.8,Wh/kg,None
Lithium titanate,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",45,Wh/kg,None
Zn0.91Co0.09O,"[{'Zn': '0.91', 'Co': '0.09', 'O': '1.0'}]",953.1675,Wh/kg,None
MoO2 @ TiO2 @ CNT,"[{'Mo': '1.0', 'O': '2.0'}, {'Ti': '1.0', 'O': '2.0'}]",326.66666667,Wh/kg,None
LiNi0.85−xCo0.15AlxO2,"[{'Li': '1.0', 'Ni': '0.85-x', 'Co': '0.15', 'Al': 'x', 'O': '2.0'}]",707.2,Wh/kg,None
Sn4+ doped Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",1269.45,Wh/kg,None
Fe / Mn,"[{'Fe': '1.0'}, {'Mn': '1.0'}]",960.09333333,Wh/kg,None
Na2MnSiO4,"[{'Na': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",189.33846154,Wh/kg,None
NaMN / AlPO4,"[{'Al': '1.0', 'P': '1.0', 'O': '4.0'}]",422,Whkg−1,None
Na2S-Maxsorb,"[{'Na': '2.0', 'S': '1.0'}]",1550,Wh/kg,None
TiO2-550,"[{'Ti': '1.0', 'O': '2.0'}]",35.98,Wh/kg,None
Graphene / Fe3O4 @ C,"[{'Fe': '3.0', 'O': '4.0', 'C': '1.0'}]",33,Whkg−1,None
NaCl,"[{'Na': '1.0', 'Cl': '1.0'}]",5.89,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",585,Whkg−1,None
Ni / / Fe,"[{'Ni': '1.0'}, {'Fe': '1.0'}]",37.4,Whkg−1,None
Na2FeMn(CN)6,"[{'C': '6.0', 'N': '6.0', 'Na': '2.0', 'Fe': '1.0', 'Mn': '1.0'}]",685.52,Wh/kg,None
LiFe1 - yMnyPO4,"[{'Li': '1.0', 'Fe': '1-y', 'Mn': 'y', 'P': '1.0', 'O': '4.0'}]",272.63888889,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",8.34,Wh/kg,None
Li / / LiAl0.1Co0.9O2,"[{'Li': '1.0'}, {'Li': '1.0', 'Al': '0.1', 'Co': '0.9', 'O': '2.0'}]",550.4,Wh/kg,None
MnCo2O4,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}]",56.1,Whkg−1,None
CNT / FeOx,"[{'Fe': '1.0', 'O': 'x'}]",136,Whkg−1,Anod
Sb / Sb2O3,"[{'Sb': '1.0'}, {'Sb': '2.0', 'O': '3.0'}]",534.66,Wh/kg,None
PbO / Pb / C(B),"[{'Pb': '1.0', 'O': '1.0'}, {'Pb': '1.0'}, {'B': '1.0', 'C': '1.0'}]",1157,Wh/kg,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",44.45,Whkg−1,None
Ag0.4V2O5,"[{'Ag': '0.4', 'V': '2.0', 'O': '5.0'}]",209.3,Wh/kg,None
Li0.25SiS,"[{'Li': '0.25', 'Si': '1.0', 'S': '1.0'}]",38.85,Wh/kg,None
SnSb @ N-PCNFs,"[{'Sn': '1.0', 'Sb': '1.0'}]",2703,Wh/kg,None
Nickel sulfides,"[{'Ni': '2.0', 'S': '3.0'}]",25.5,Whkg−1,None
NiCo2O4 @ MnO2 / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'O': '6.0', 'Mn': '1.0'}]",35,Whkg−1,None
Li4Ti5O12 / Li2TiO3,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'Li': '2.0', 'Ti': '1.0', 'O': '3.0'",121.81733333,Wh/kg,None
FeS2,"[{'Fe': '1.0', 'S': '2.0'}]",543,Whkg−1,None
CoMnNiS,"[{'Co': '1.0', 'Mn': '1.0', 'Ni': '1.0', 'S': '1.0'}]",8.4,Whkg−1,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",15.08,Whkg−1,None
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",33,Whkg−1,None
Li[Ni0.5Mn0.5]O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",714.175,Wh/kg,None
Li / FeS2,"[{'Li': '1.0'}, {'Fe': '1.0', 'S': '2.0'}]",860,Wh/kg,None
TiO2-δ / C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",990.6,Wh/kg,None
Li4Ti4.95Nb0.05O12,"[{'Li': '4.0', 'Ti': '4.95', 'Nb': '0.05', 'O': '12.0'}]",134.56081667,Wh/kg,None
Ni / C,"[{'Ni': '1.0'}, {'C': '1.0'}]",41.7,Whkg−1,None
Li2.6Co0.4N,"[{'Li': '2.6', 'Co': '0.4', 'N': '1.0'}]",409.09083333,Wh/kg,None
Triethylphosphate,"[{'C': '6.0', 'H': '15.0', 'P': '1.0', 'O': '4.0'}]",484.35,Wh/kg,None
Mn3O4 / graphene,"[{'Mn': '3.0', 'O': '4.0'}]",18.3,Whkg−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",200,Wh/kg,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",19.69,Whkg−1,None
B2O3,"[{'B': '2.0', 'O': '3.0'}]",1.81,Whkg−1,None
Na3V2O2x(PO4)2F3−2x / C,"[{'P': '2.0', 'O': '2*x+8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}, {'C': '1.0'",256.66666667,Wh/kg,None
LiVS2,"[{'Li': '1.0', 'V': '1.0', 'S': '2.0'}]",230.175,Wh/kg,None
Oxyfluorides TiOF2,"[{'Ti': '1.0', 'O': '1.0', 'F': '2.0'}]",239.16666667,Wh/kg,None
LiNO3,"[{'Li': '1.0', 'N': '1.0', 'O': '3.0'}]",80,Wh/kg,None
Li2O2 / NCM-6h,"[{'Li': '2.0', 'O': '2.0'}]",1976.71,Wh/kg,None
ZnO-doped LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",447.65,Wh/kg,None
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",10,Wh/kg,None
TiO2 / CNT,"[{'Ti': '1.0', 'O': '2.0'}]",12.5,Whkg−1,None
TiS2-CNT,"[{'Ti': '1.0', 'S': '2.0'}]",15.64,Wh/kg,None
FeSe2 / / NiCo2O4,"[{'Fe': '1.0', 'Se': '2.0'}, {'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",5.86,Whkg−1,None
Co3V2O8-Ni3V2O8,"[{'Co': '3.0', 'V': '2.0', 'O': '8.0'}]",59.7,Whkg−1,None
V4P7,"[{'V': '4.0', 'P': '7.0'}]",1234.8,Wh/kg,None
MnO2 / / Fe2O3–P,"[{'Mn': '1.0', 'O': '2.0'}, {'Fe': '2.0', 'O': '3.0'}]",57.3,Whkg−1,None
Ni @ Ni0.8Co0.2Se / / AC,"[{'Ni': '1.8', 'Co': '0.2', 'Se': '1.0'}]",22.1,Whkg−1,None
Manganese dioxide,"[{'Mn': '1.0', 'O': '2.0'}]",478,Wh/kg,None
Fe3O4 @ NC-1,"[{'Fe': '3.0', 'O': '4.0'}, {'N': '1.0', 'C': '1.0'}]",2140,Wh/kg,None
Barium ferrate,"[{'Fe': '2.0', 'O': '8.0', 'Ba': '3.0'}]",120,Wh/kg,None
Ni1.5Co1.5S4 / rGO-AC,"[{'Ni': '1.5', 'Co': '1.5', 'S': '4.0'}]",61.6,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",716,Whkg−1,None
Pyr14BF4,"[{'B': '1.0', 'F': '4.0'}]",100.3,Wh/kg,None
MnO2 @ NiMoO4,"[{'Mn': '1.0', 'O': '2.0'}, {'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",18,Whkg−1,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",80,Wh/kg,None
Ni3S2,"[{'Ni': '3.0', 'S': '2.0'}]",36,Whkg−1,None
LiNi0.98Ga0.02O2,"[{'Li': '1.0', 'Ni': '0.98', 'Ga': '0.02', 'O': '2.0'}]",693.5,Wh/kg,None
SnSe-C20,"[{'Sn': '1.0', 'Se': '1.0'}]",1980,Wh/kg,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",152,Whkg−1,None
Ni0.85Se @ MoSe2||GNS,"[{'Ni': '0.85', 'Se': '1.0'}]",25.5,Whkg−1,None
